_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,copy_and_paste_the_corresponding_french_marker_enter_a_period_if_there_is_none_,_contention,_copy_and_paste_the_corresponding_french_connective_enter_a_period_if_there_is_none_,_gold_pool,_hidden,orig__id,_judgments,_pct_contested,_pct_missed,copy_and_paste_the_corresponding_french_connective_enter_a_period_if_there_is_none__gold,copy_and_paste_the_corresponding_french_connective_enter_a_period_if_there_is_none__gold_reason,copy_and_paste_the_corresponding_french_marker_enter_a_period_if_there_is_none__gold,en,fr
1087829726,11/17/2016 22:41:36,false,2229267120,,11/17/2016 22:36:57,false,clixsense,0.7273,37902593,RUS,56,Orël,109.61.177.14,et,,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament <b>and</b>, on the other hand, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829726,11/17/2016 23:12:03,false,2229304569,,11/17/2016 22:59:20,false,neodev,0.8182,39901165,TUN,,,197.15.221.211,et,,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament <b>and</b>, on the other hand, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829726,11/18/2016 01:06:17,false,2229407474,,11/18/2016 00:54:44,false,clixsense,0.8333,32022944,PHL,20,Bacoor,49.146.158.69,et,,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament <b>and</b>, on the other hand, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829726,11/18/2016 01:13:50,false,2229415532,,11/18/2016 01:09:04,false,neodev,0.7778,37096855,PHL,,,112.198.103.142,et,,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament <b>and</b>, on the other hand, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829726,11/18/2016 02:06:17,false,2229463151,,11/18/2016 01:56:51,false,neodev,0.875,39188908,USA,CA,Glendale,71.93.119.153,"et,",,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament <b>and</b>, on the other hand, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829726,11/18/2016 06:53:35,false,2229733505,,11/18/2016 06:49:14,false,elite,0.8889,39696740,RUS,66,Saint Petersburg,85.142.125.8,et,,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament <b>and</b>, on the other hand, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829726,11/18/2016 07:07:16,false,2229748227,,11/18/2016 07:04:48,false,neodev,0.8333,39643487,FRA,A8,Le Plessis-trévise,82.121.166.147,et,,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament <b>and</b>, on the other hand, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829727,11/17/2016 23:20:34,false,2229312652,,11/17/2016 23:12:05,false,neodev,0.8182,39901165,TUN,,,197.15.221.211,d'2autre part2,,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament and, <b>on the other hand</b>, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829727,11/17/2016 23:26:04,false,2229318000,,11/17/2016 23:17:58,false,clixsense,0.7273,37902593,RUS,56,Orël,109.61.177.14,d'2autre part2,,,,,,,,,,,,"Therefore, the proposal of the Group of the Party of European Socialists, and which you have mentioned, is that the Prodi Commission present its legislative programme on Wednesday, including its proposed administrative reform, because, otherwise, we could find ourselves in a paradoxical situation: on the pretext that there is no text, on the one hand, the President of the Commission would be denied his right to speak in this Parliament and, <b>on the other hand</b>, there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.","Par conséquent, la<sub>1</sub> proposition du<sub>1</sub> groupe du<sub>2</sub> parti des socialistes européens que vous avez mentionnée est<sub>1</sub> de<sub>1</sub> maintenir à<sub>1</sub> mercredi la<sub>2</sub> présentation du<sub>3</sub> programme<sub>1</sub> de<sub>2</sub> législature de<sub>3</sub> la<sub>3</sub> Commission<sub>1</sub> Prodi, en incluant également dans<sub>1</sub> le<sub>1</sub> programme<sub>2</sub> le<sub>2</sub> projet de<sub>4</sub> réforme<sub>1</sub> administrative car, si ce<sub>1</sub> n'<sub>1</sub>est<sub>2</sub> pas<sub>1</sub> fait, nous<sub>1</sub> risquons de<sub>5</sub> nous<sub>2</sub> retrouver dans<sub>2</sub> une<sub>1</sub> position paradoxale : sous prétexte qu'il n'<sub>2</sub>y a pas<sub>2</sub> de<sub>6</sub> texte, on refuse d'<sub>1</sub>une<sub>2</sub> part<sub>1</sub> le<sub>3</sub> droit du<sub>4</sub> président de<sub>7</sub> la<sub>4</sub> Commission<sub>2</sub> à<sub>2</sub> s'exprimer dans<sub>3</sub> ce<sub>2</sub> Parlement<sub>1</sub> et, d'<sub>2</sub>autre part<sub>2</sub>, la<sub>5</sub> tenue d'<sub>3</sub>un débat sur une<sub>3</sub> réforme<sub>2</sub> dont le<sub>4</sub> Parlement<sub>2</sub> ne connaît pas<sub>3</sub> les textes."
1087829729,11/17/2016 23:20:34,false,2229312651,,11/17/2016 23:12:05,false,neodev,0.8182,39901165,TUN,,,197.15.221.211,dès lors,,,,,,,,,,,,"<b>Therefore</b>, Madam President, I would ask you to request that the Commission express its opinion on this issue and that we then proceed to the vote.","Je vous prie dès lors, Madame la<sub>1</sub> Présidente, de<sub>1</sub> demander à la<sub>2</sub> Commission de<sub>2</sub> s'exprimer maintenant et que l'on procède ensuite au vote."
1087829729,11/17/2016 23:26:04,false,2229318003,,11/17/2016 23:17:58,false,clixsense,0.7273,37902593,RUS,56,Orël,109.61.177.14,0,,,,,,,,,,,,"<b>Therefore</b>, Madam President, I would ask you to request that the Commission express its opinion on this issue and that we then proceed to the vote.","Je vous prie dès lors, Madame la<sub>1</sub> Présidente, de<sub>1</sub> demander à la<sub>2</sub> Commission de<sub>2</sub> s'exprimer maintenant et que l'on procède ensuite au vote."
1087829730,11/17/2016 23:30:26,false,2229322065,,11/17/2016 23:24:43,false,neodev,0.8182,39901165,TUN,,,197.15.221.211,et,,,,,,,,,,,,"Therefore, Madam President, I would ask you to request that the Commission express its opinion on this issue <b>and</b> that we then proceed to the vote.","Je vous prie dès lors, Madame la<sub>1</sub> Présidente, de<sub>1</sub> demander à la<sub>2</sub> Commission de<sub>2</sub> s'exprimer maintenant et que l'on procède ensuite au vote."
1087829730,11/17/2016 23:32:36,false,2229323768,,11/17/2016 23:26:05,false,clixsense,0.7273,37902593,RUS,56,Orël,109.61.177.14,et,,,,,,,,,,,,"Therefore, Madam President, I would ask you to request that the Commission express its opinion on this issue <b>and</b> that we then proceed to the vote.","Je vous prie dès lors, Madame la<sub>1</sub> Présidente, de<sub>1</sub> demander à la<sub>2</sub> Commission de<sub>2</sub> s'exprimer maintenant et que l'on procède ensuite au vote."
1087829739,11/17/2016 23:15:43,false,2229308711,,11/17/2016 23:08:42,false,clixsense,0.7273,37902593,RUS,56,Orël,109.61.177.14,donc,,,,,,,,,,,,"<b>Therefore</b>, Madam President, I would like to repeat that the Commission has debated the action plan for the next five years and, when Parliament decides, - this week if that is the decision - we are prepared to come and explain the programme for the next five years and, next month, the programme for 2000, which is what we fully agreed upon.","Je voudrais donc répéter, Madame la Présidente, que<sub>1</sub>, pour<sub>1</sub> notre part, nous<sub>1</sub> avons discuté du programme<sub>1</sub> d'<sub>1</sub>action pour<sub>2</sub> les<sub>1</sub> cinq<sub>1</sub> prochaines<sub>1</sub> années<sub>1</sub> et<sub>1</sub> que<sub>2</sub> nous<sub>2</sub> sommes prêts à venir présenter le<sub>1</sub> programme<sub>2</sub> pour<sub>3</sub> les<sub>2</sub> cinq<sub>2</sub> prochaines<sub>2</sub> années<sub>2</sub> quand le<sub>2</sub> Parlement le<sub>3</sub> décidera ­ y compris cette semaine, si telle est sa décision ­ et<sub>2</sub> le<sub>4</sub> programme<sub>3</sub> pour<sub>4</sub> l'an 2000, le<sub>5</sub> mois prochain, ce sur quoi nous<sub>3</sub> nous<sub>4</sub> étions parfaitement mis d'<sub>2</sub>accord."
1087829739,11/17/2016 23:24:41,false,2229316476,,11/17/2016 23:20:35,false,neodev,0.8182,39901165,TUN,,,197.15.221.211,donc,,,,,,,,,,,,"<b>Therefore</b>, Madam President, I would like to repeat that the Commission has debated the action plan for the next five years and, when Parliament decides, - this week if that is the decision - we are prepared to come and explain the programme for the next five years and, next month, the programme for 2000, which is what we fully agreed upon.","Je voudrais donc répéter, Madame la Présidente, que<sub>1</sub>, pour<sub>1</sub> notre part, nous<sub>1</sub> avons discuté du programme<sub>1</sub> d'<sub>1</sub>action pour<sub>2</sub> les<sub>1</sub> cinq<sub>1</sub> prochaines<sub>1</sub> années<sub>1</sub> et<sub>1</sub> que<sub>2</sub> nous<sub>2</sub> sommes prêts à venir présenter le<sub>1</sub> programme<sub>2</sub> pour<sub>3</sub> les<sub>2</sub> cinq<sub>2</sub> prochaines<sub>2</sub> années<sub>2</sub> quand le<sub>2</sub> Parlement le<sub>3</sub> décidera ­ y compris cette semaine, si telle est sa décision ­ et<sub>2</sub> le<sub>4</sub> programme<sub>3</sub> pour<sub>4</sub> l'an 2000, le<sub>5</sub> mois prochain, ce sur quoi nous<sub>3</sub> nous<sub>4</sub> étions parfaitement mis d'<sub>2</sub>accord."
1087829739,11/18/2016 00:09:31,false,2229356912,,11/18/2016 00:08:05,false,clixsense,0.875,37100626,FRA,,,91.160.16.211,donc,,,,,,,,,,,,"<b>Therefore</b>, Madam President, I would like to repeat that the Commission has debated the action plan for the next five years and, when Parliament decides, - this week if that is the decision - we are prepared to come and explain the programme for the next five years and, next month, the programme for 2000, which is what we fully agreed upon.","Je voudrais donc répéter, Madame la Présidente, que<sub>1</sub>, pour<sub>1</sub> notre part, nous<sub>1</sub> avons discuté du programme<sub>1</sub> d'<sub>1</sub>action pour<sub>2</sub> les<sub>1</sub> cinq<sub>1</sub> prochaines<sub>1</sub> années<sub>1</sub> et<sub>1</sub> que<sub>2</sub> nous<sub>2</sub> sommes prêts à venir présenter le<sub>1</sub> programme<sub>2</sub> pour<sub>3</sub> les<sub>2</sub> cinq<sub>2</sub> prochaines<sub>2</sub> années<sub>2</sub> quand le<sub>2</sub> Parlement le<sub>3</sub> décidera ­ y compris cette semaine, si telle est sa décision ­ et<sub>2</sub> le<sub>4</sub> programme<sub>3</sub> pour<sub>4</sub> l'an 2000, le<sub>5</sub> mois prochain, ce sur quoi nous<sub>3</sub> nous<sub>4</sub> étions parfaitement mis d'<sub>2</sub>accord."
1087829739,11/18/2016 01:45:26,false,2229443894,,11/18/2016 01:38:35,false,neodev,0.7778,37096855,PHL,,,112.198.103.142,donc,,,,,,,,,,,,"<b>Therefore</b>, Madam President, I would like to repeat that the Commission has debated the action plan for the next five years and, when Parliament decides, - this week if that is the decision - we are prepared to come and explain the programme for the next five years and, next month, the programme for 2000, which is what we fully agreed upon.","Je voudrais donc répéter, Madame la Présidente, que<sub>1</sub>, pour<sub>1</sub> notre part, nous<sub>1</sub> avons discuté du programme<sub>1</sub> d'<sub>1</sub>action pour<sub>2</sub> les<sub>1</sub> cinq<sub>1</sub> prochaines<sub>1</sub> années<sub>1</sub> et<sub>1</sub> que<sub>2</sub> nous<sub>2</sub> sommes prêts à venir présenter le<sub>1</sub> programme<sub>2</sub> pour<sub>3</sub> les<sub>2</sub> cinq<sub>2</sub> prochaines<sub>2</sub> années<sub>2</sub> quand le<sub>2</sub> Parlement le<sub>3</sub> décidera ­ y compris cette semaine, si telle est sa décision ­ et<sub>2</sub> le<sub>4</sub> programme<sub>3</sub> pour<sub>4</sub> l'an 2000, le<sub>5</sub> mois prochain, ce sur quoi nous<sub>3</sub> nous<sub>4</sub> étions parfaitement mis d'<sub>2</sub>accord."
1087829739,11/18/2016 07:04:28,false,2229745376,,11/18/2016 07:01:32,false,elite,0.8889,39696740,RUS,66,Saint Petersburg,85.142.125.8,donc,,,,,,,,,,,,"<b>Therefore</b>, Madam President, I would like to repeat that the Commission has debated the action plan for the next five years and, when Parliament decides, - this week if that is the decision - we are prepared to come and explain the programme for the next five years and, next month, the programme for 2000, which is what we fully agreed upon.","Je voudrais donc répéter, Madame la Présidente, que<sub>1</sub>, pour<sub>1</sub> notre part, nous<sub>1</sub> avons discuté du programme<sub>1</sub> d'<sub>1</sub>action pour<sub>2</sub> les<sub>1</sub> cinq<sub>1</sub> prochaines<sub>1</sub> années<sub>1</sub> et<sub>1</sub> que<sub>2</sub> nous<sub>2</sub> sommes prêts à venir présenter le<sub>1</sub> programme<sub>2</sub> pour<sub>3</sub> les<sub>2</sub> cinq<sub>2</sub> prochaines<sub>2</sub> années<sub>2</sub> quand le<sub>2</sub> Parlement le<sub>3</sub> décidera ­ y compris cette semaine, si telle est sa décision ­ et<sub>2</sub> le<sub>4</sub> programme<sub>3</sub> pour<sub>4</sub> l'an 2000, le<sub>5</sub> mois prochain, ce sur quoi nous<sub>3</sub> nous<sub>4</sub> étions parfaitement mis d'<sub>2</sub>accord."
1087829741,11/17/2016 23:30:26,false,2229322063,,11/17/2016 23:24:43,false,neodev,0.8182,39901165,TUN,,,197.15.221.211,quand,,,,,,,,,,,,"Therefore, Madam President, I would like to repeat that the Commission has debated the action plan for the next five years and, <b>when</b> Parliament decides, - this week if that is the decision - we are prepared to come and explain the programme for the next five years and, next month, the programme for 2000, which is what we fully agreed upon.","Je voudrais donc répéter, Madame la Présidente, que<sub>1</sub>, pour<sub>1</sub> notre part, nous<sub>1</sub> avons discuté du programme<sub>1</sub> d'<sub>1</sub>action pour<sub>2</sub> les<sub>1</sub> cinq<sub>1</sub> prochaines<sub>1</sub> années<sub>1</sub> et<sub>1</sub> que<sub>2</sub> nous<sub>2</sub> sommes prêts à venir présenter le<sub>1</sub> programme<sub>2</sub> pour<sub>3</sub> les<sub>2</sub> cinq<sub>2</sub> prochaines<sub>2</sub> années<sub>2</sub> quand le<sub>2</sub> Parlement le<sub>3</sub> décidera ­ y compris cette semaine, si telle est sa décision ­ et<sub>2</sub> le<sub>4</sub> programme<sub>3</sub> pour<sub>4</sub> l'an 2000, le<sub>5</sub> mois prochain, ce sur quoi nous<sub>3</sub> nous<sub>4</sub> étions parfaitement mis d'<sub>2</sub>accord."
